anio_inicio,colonia_hecho,total_delitos
2023,MIGUEL HIDALGO 3A SECCIÓN,2
2023,MIRADOR DEL VALLE,1
2023,MIXCOAC,1
2023,MIXCOATL,2
2023,MOCTEZUMA 1A SECCIÓN,2
2023,MOCTEZUMA 2A SECCIÓN,7
2023,MODERNA,1
2023,MORELOS,32
2023,MÁRTIRES DE RÍO BLANCO,1
2023,NARCISO BASSOLS,1
2023,NARCISO MENDOZA SUPER MANZANA 4 VILLA COAPA,1
2023,NARVARTE,3
2023,NATIVITAS,3
2023,NIÑOS HÉROES,1
2023,NOCHTLA (SAN PEDRO ATOCPAN),4
2023,NONOALCO TLATELOLCO,1
2023,NUEVA ATZACOALCO,7
2023,NUEVA ESPAÑA,2
2023,NUEVA INDUSTRIAL VALLEJO,3
2023,NUEVA ROSITA,1
2023,NUEVA SANTA ANITA,1
2023,NUEVA VALLEJO,2
2023,NUEVO BARRIO SAN RAFAEL,1
2023,OBRERA,8
2023,OBRERO POPULAR,4
2023,OCOTITLA (SAN PEDRO ATOCPAN),1
2023,OLIVAR DEL CONDE 1A SECCIÓN,3
2023,OLIVAR DEL CONDE 2A SECCIÓN,3
2023,PALMATITLA,4
2023,PALO ALTO,1
2023,PANTEON FRANCES,1
2023,PARAJE 38,1
2023,PARAJE ZACATEPEC,2
2023,PARAÍSO,1
2023,PARQUE DEL PEDREGAL,1
2023,PARQUE ECOLOGICO DE XOCHIMILCO,1
2023,PARQUE LAS AGUILAS,2
2023,PARQUE METROPOLITANO,1
2023,PARRES EL GUARDA,14
2023,PASTEROS,1
2023,PEDREGAL DE LAS ÁGUILAS,1
2023,PEDREGAL DE SAN NICOLÁS 3A SECCIÓN,1
2023,PEDREGAL DE SAN NICOLÁS 4A SECCIÓN,2
2023,PEDREGAL DE SANTA URSULA,3
2023,PEDREGAL DE SANTO DOMINGO,7
2023,PEDREGAL DEL SUR,2
2023,PENITENCIARIA,1
2023,PENSADOR MEXICANO,3
2023,PEÑA ALTA,2
2023,PEÑÓN DE LOS BAÑOS,4
2023,PLAN DE AYALA,2
2023,POLANCO,3
2023,POPO,1
2023,POPOTLA,2
2023,POPULAR RASTRO,2
2023,PORTALES ORIENTE,1
2023,PORTALES SUR,5
2023,PORVENIR,1
2023,POSTAL,1
2023,POTRERILLO,1
2023,PRADO CHURUBUSCO,1
2023,PRADOS DEL ROSARIO,1
2023,PREDIO EL MOLINO,3
2023,PRESIDENTE MADERO,1
2023,PRESIDENTES,1
2023,PRESIDENTES DE MÉXICO,3
2023,PRO-HOGAR,2
2023,PROGRESO,1
2023,PROGRESO DEL SUR,1
2023,PROGRESO NACIONAL,5
2023,PROGRESO TIZAPAN,1
2023,PROVIDENCIA,7
2023,PUEBLO DE LA MAGDALENA MIXIUHCA,4
2023,PUEBLO DE SAN PABLO TEPETLAPA,1
2023,PUEBLO DE SANTA URSULA COAPA,3
2023,PUEBLO NATIVITAS,1
2023,PUEBLO NUEVO ALTO,2
2023,PUENTE BLANCO,2
2023,PUNTA DE CEHUAYA,1
2023,Pueblo San Antonio Tecomitl Barrio Xochitepec,1
2023,PÓLVORA,1
2023,QUIAHUATLA,1
2023,QUIRINO MENDOZA (TULYEHUALCO),1
2023,RANCHO TEJOMULCO,1
2023,REFORMA PENSIL,1
2023,REFORMA POLÍTICA,3
2023,RENOVACIÓN,3
2023,RESIDENCIAL ZACATENCO,3
2023,REVOLUCIÓN,1
2023,REYNOSA TAMAULIPAS,2
2023,ROMA NORTE,5
2023,ROMA SUR,3
2023,ROMERO RUBIO,1
2023,ROSARIO TLALI,3
2023,ROSAS DEL TEPEYAC,1
2023,SACRAMENTO,2
2023,SAN AGUSTIN,1
2023,SAN ANDRES TOMATLAN - ZONA URBANA,4
2023,SAN ANDRÉS,3
2023,SAN ANDRÉS AHUAYUCAN,2
2023,SAN ANDRÉS DE LAS SALINAS,1
2023,SAN ANDRÉS TETEPILCO,6
2023,SAN ANDRÉS TOMATLÁN,2
2023,SAN ANDRÉS TOTOLTEPEC,7
2023,SAN ANGEL,1
2023,SAN ANTONIO,2
2023,SAN ANTONIO CULHUACÁN,2
2023,SAN BARTOLO AMEYALCO,5
2023,SAN BARTOLO CAHUALTONGO,2
2023,SAN BARTOLO EL CHICO,1
2023,SAN BARTOLOMÉ (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),1
2023,SAN BERNABÉ OCOTEPEC,1
2023,SAN FELIPE DE JESÚS,7
2023,SAN FRANCISCO CULHUACAN,4
2023,SAN FRANCISCO TLALTENCO,5
2023,SAN FRANCISCO XICALTONGO,1
2023,SAN GREGORIO ATLAPULCO,2
2023,SAN IGNACIO,1
2023,SAN JERÓNIMO,2
2023,SAN JERÓNIMO LÍDICE,2
2023,SAN JOAQUÍN,1
2023,SAN JOSÉ,2
2023,SAN JOSÉ ACULCO,3
2023,SAN JOSÉ BUENAVISTA,1
2023,SAN JOSÉ DE LA ESCALERA,1
2023,SAN JOSÉ DE LOS CEDROS,1
2023,SAN JOSÉ INSURGENTES,1
2023,SAN JOSÉ TICOMÁN,1
2023,SAN JUAN (SAN PABLO OZTOTEPEC),3
2023,SAN JUAN DE ARAGÓN,6
2023,SAN JUAN DE ARAGÓN I SECCIÓN,5
2023,SAN JUAN DE ARAGÓN II SECCIÓN,3
2023,SAN JUAN DE ARAGÓN III SECCIÓN,3
2023,SAN JUAN DE ARAGÓN IV SECCIÓN,3
2023,SAN JUAN XALPA,1
2023,SAN JUAN Y GUADALUPE TICOMÁN,3
2023,SAN LORENZO,1
2023,SAN LORENZO ACOPILCO,2
2023,SAN LORENZO HUIPULCO,2
2023,SAN LORENZO LA CEBADA,3
2023,SAN LORENZO TEZONCO,2
2023,SAN LORENZO TEZONCO FOVISSSTE,1
2023,SAN LORENZO TLACOYUCAN,2
2023,SAN LORENZO XICOTENCATL,1
2023,SAN LUCAS,2
2023,SAN LUCAS XOCHIMANCA,2
2023,SAN MARCOS,1
2023,SAN MARCOS (SANTA ANA TLACOTENCO),6
2023,SAN MARCOS NORTE,2
2023,SAN MARTÍN XOCHINAHUAC,3
2023,SAN MATEO,2
2023,SAN MATEO TLALTENANGO,3
2023,SAN MATEO XALPA,1
2023,SAN MIGUEL,4
2023,SAN MIGUEL (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),2
2023,SAN MIGUEL (SAN PABLO OZTOTEPEC),1
2023,SAN MIGUEL AJUSCO,4
2023,SAN MIGUEL AMANTLA,2
2023,SAN MIGUEL CHAPULTEPEC,3
2023,SAN MIGUEL TEHUISCO,1
2023,SAN MIGUEL TEOTONGO,8
2023,SAN MIGUEL TOPILEJO,23
2023,SAN MIGUEL XICALCO,2
2023,SAN MIGUEL ZAPOTITLA,3
2023,SAN NICOLÁS TETELCO,2
2023,SAN PABLO CHIMALPA,2
2023,SAN PEDRO,1
2023,SAN PEDRO APÓSTOL,1
2023,SAN PEDRO EL CHICO,2
2023,SAN PEDRO MÁRTIR,4
2023,SAN PEDRO XALPA,1
2023,SAN PEDRO ZACATENCO,3
2023,SAN RAFAEL,4
2023,SAN SALVADOR CUAUHTENCO SECCION I,1
2023,SAN SEBASTIÁN,4
2023,SAN SIMÓN CULHUACÁN,1
2023,SAN SIMÓN TOLNAHUAC,2
2023,SANTA ANA CENTRO,1
2023,SANTA ANA PONIENTE,2
2023,SANTA BÁRBARA,1
2023,SANTA CECILIA TEPETLAPA,2
2023,SANTA CRUZ ACALPIXCA - PUEBLO,7
2023,SANTA CRUZ ACAYUCAN,1
2023,SANTA CRUZ AVIACIÓN,1
2023,SANTA CRUZ MEYEHUALCO,9
2023,SANTA ISABEL TOLA,3
2023,SANTA MARIA AZTAHUACAN,1
2023,SANTA MARIA DE LOS OLIVOS - BARRIO,2
2023,SANTA MARIA INSURGENTES,1
2023,SANTA MARIA LA RIBERA,5
2023,SANTA MARIA MALINALCO,2
2023,SANTA MARIA NONOALCO,2
2023,SANTA MARTHA (VILLA MILPA ALTA),1
2023,SANTA MARTHA ACATITLA,8
2023,SANTA MARTHA ACATITLA NORTE,4
2023,SANTA MARTHA ACATITLA SUR,4
2023,SANTA MARÍA NATIVITAS,3
2023,SANTA MARÍA NONOALCO,1
2023,SANTA MARÍA TOMATLÁN,1
2023,SANTA ROSA,1
2023,SANTA ROSA XOCHIAC,1
2023,SANTIAGO AHUIZOTLA,2
2023,SANTIAGO NORTE,3
2023,SANTIAGO SUR,1
2023,SANTIAGO TEPALCATLALPAN,3
2023,SANTIAGO TULYEHUALCO - PUEBLO,2
2023,SANTO DOMINGO,1
2023,SANTO TOMAS,1
2023,SANTO TOMAS AJUSCO,3
2023,SECTOR 17,1
2023,SECTOR NAVAL,1
2023,SECTOR POPULAR,1
2023,SELENE 1A. SECCION,1
2023,SELENE 2A. SECCION,2
2023,SIMÓN BOLÍVAR,2
2023,SINATEL,1
2023,SOLIDARIDAD,1
2023,TABACALERA,2
2023,TACUBA,2
2023,TACUBAYA,4
2023,TECAXTITLA (SAN ANTONIO TECOMITL),1
2023,TEJOMULCO EL ALTO,1
2023,TENORIOS,1
2023,TEPALCATES,4
2023,TEPEPAN,1
2023,TEPETONGO,1
2023,TEPEXIMILPA SERVIMET,1
2023,TEPEYAC INSURGENTES,2
2023,TETELPAN,1
2023,TEZONTITLA,1
2023,TEZOZOMOC,1
2023,TIERRA BLANCA,1
2023,TIERRA COLORADA,1
2023,TIERRA NUEVA,1
2023,TLALCOLIGIA,1
2023,TLALPAN CENTRO II,2
2023,TLALPEXCO,1
2023,TLAXPANA,2
2023,TLAZINTLA,1
2023,TOLTECA,2
2023,TORIELLO GUERRA,3
2023,TORRE BLANCA,1
2023,TORRES DE POTRERO,3
2023,TRANSITO,1
2023,TRES ESTRELLAS,2
2023,TRIUNFO DE LA REPÚBLICA,1
2023,TULA (SAN PEDRO ATOCPAN),1
2023,TULYEHUALCO,2
2023,UNIDAD CUITLAHUAC,1
2023,UNIDAD EJÉRCITO CONSTITUCIONALISTA,4
2023,UNIDAD KENNEDY,1
2023,UNIDAD MODELO,2
2023,UNIDAD MORELOS,1
2023,UNIDAD OBRERO HAB. CULHUACAN,2
2023,UNIDAD VICENTE GUERRERO,7
2023,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,3
2023,VALLE DE MADERO,1
2023,VALLE DE TEPEPAN,1
2023,VALLE GÓMEZ,3
2023,VALLEJO,2
2023,VALLEJO PONIENTE,1
2023,VASCO DE QUIROGA,1
2023,VENUSTIANO CARRANZA,1
2023,VERONICA ANZURES,1
2023,VILLA DE ARAGÓN,1
2023,VILLA GUSTAVO A. MADERO,2
2023,VILLA LÁZARO CÁRDENAS,1
2023,VILLA OLÍMPICA,1
2023,VILLA PROGRESISTA,1
2023,VILLA QUIETUD,1
2023,VISTA ALEGRE,1
2023,VISTA HERMOSA,1
2023,XALTIPAC (SAN ANTONIO TECOMITL),1
2023,ZACATÓN,1
2023,ZAPOTLA,1
2023,ZEDEC AMPLIACION PLAN DE AYALA,1
2023,ZEDEC SANTA FE,1
2023,ZENTLAPATL,4
2023,ZONA CENTRO,7
2023,ZONA ESCOLAR,1
2023,ZONA ESCOLAR ORIENTE,3
2023,ZONA URBANA EJIDAL SANTA MARIA AZTAHUACAN,5
2023,ÁLAMOS,4
2023,ÁLVARO OBREGÓN,2
2024,10 DE ABRIL,1
2024,12 DE DICIEMBRE,1
2024,15 DE AGOSTO,1
2024,16 DE SEPTIEMBRE,1
2024,1RA. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,1
2024,20 DE NOVIEMBRE,1
2024,25 DE JULIO,1
2024,2A AMPLIACIÓN EL PIRU,1
2024,2A AMPLIACIÓN JALALPA TEPITO,2
2024,2A AMPLIACIÓN PRESIDENTES,1
2024,2A. AMPLIACION JALALPA EL GRANDE,1
2024,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,1
2024,2DA AMPLIACION BARRIO SAN MIGUEL (SAN FELIPE TERRE,2
2024,2DA AMPLIACION PARAJE SAN JUAN,1
2024,2O REACOMODO TLACUITLAPA,2
2024,5 DE MAYO,1
2024,5O TRAMO 20 DE NOVIEMBRE,1
2024,7 DE JULIO,3
2024,7 DE NOVIEMBRE,2
2024,8 DE AGOSTO,1
2024,ABDIAS GARCIA SOTO,1
2024,ACUEDUCTO DE GUADALUPE,2
2024,ACULCO,1
2024,ADOLFO LÓPEZ MATEOS,1
2024,ADOLFO RUIZ CORTINES,1
2024,AERONÁUTICA MILITAR,2
2024,AGRICULTURA,1
2024,AGRÍCOLA METROPOLITANA,1
2024,AGRÍCOLA ORIENTAL,19
2024,AGRÍCOLA PANTITLAN,20
2024,AGUILERA,1
2024,AHUATENCO,1
2024,AHUEHUETES,1
2024,AJUSCO,7
2024,ALAMEDA ORIENTE,1
2024,ALBARRADA,1
2024,ALBERT,1
2024,ALFONSO XIII,1
2024,ALGARIN,2
2024,AMPLIACION SAN FRANCISCO CULHUACAN,1
2024,AMPLIACION SIFON,1
2024,AMPLIACIÓN ASTURIAS,1
2024,AMPLIACIÓN AVIACIÓN CIVIL,1
2024,AMPLIACIÓN CARACOL,1
2024,AMPLIACIÓN CASAS ALEMÁN,1
2024,AMPLIACIÓN COSMOPOLITA,1
2024,AMPLIACIÓN DANIEL GARZA,1
2024,AMPLIACIÓN DEL GAS,1
2024,AMPLIACIÓN EMILIANO ZAPATA,2
2024,AMPLIACIÓN GABRIEL HERNÁNDEZ,3
2024,AMPLIACIÓN GABRIEL RAMOS MILLÁN,1
2024,AMPLIACIÓN GRANADA,2
2024,AMPLIACIÓN GUADALUPE PROLETARIA,1
2024,AMPLIACIÓN LOMAS DE SAN BERNABÉ,1
2024,AMPLIACIÓN MICHOACANA,1
2024,AMPLIACIÓN PANAMERICANA,2
2024,AMPLIACIÓN PENITENCIARIA,1
2024,AMPLIACIÓN PROGRESO NACIONAL,3
2024,AMPLIACIÓN PROVIDENCIA,1
2024,AMPLIACIÓN SAN MIGUEL,1
2024,AMPLIACIÓN SAN PEDRO XALPA,1
2024,AMPLIACIÓN SANTA CATARINA,4
2024,AMPLIACIÓN SINATEL,1
2024,AMPLIACIÓN TORRE BLANCA,2
2024,AMÉRICA,1
2024,AMÉRICAS UNIDAS,2
2024,ANAHUAC,4
2024,ANGEL ZIMBRON,1
2024,ANZURES,1
2024,APATLACO,3
2024,AQUILES SERDÁN,1
2024,ARENAL 1A SECCIÓN,1
2024,ARENAL 2A SECCIÓN,1
2024,ARENAL 4A SECCIÓN,2
2024,ARENAL TEPEPAN,1
2024,ARGENTINA ANTIGUA,1
2024,ARVIDE,3
2024,ASTURIAS,2
2024,ATACAXCO,1
2024,ATENOR SALAS,1
2024,ATLAMAYA,2
2024,ATLAMPA,4
2024,ATLÁNTIDA,1
2024,AVIACIÓN CIVIL,1
2024,AXOTLA,1
2024,AÑO DE JUÁREZ,1
2024,BALCONES DE CEHUAYO,2
2024,BARRANCA SECA,1
2024,BARRIO 3 DE MAYO,1
2024,BARRIO CANDELARIA TICOMÁN,2
2024,BARRIO LA CONCEPCIÓN,1
2024,BARRIO LA FAMA,1
2024,BARRIO LAS CRUCES,1
2024,BARRIO LOS REYES,2
2024,BARRIO NORTE,2
2024,BARRIO SAN AGUSTIN,2
2024,BARRIO SAN JUAN,1
2024,BARRIO SAN JUAN MOYOTEPEC,1
2024,BARRIO SAN LORENZO,1
2024,BARRIO SAN MIGUEL,1
2024,BARRIO SAN PEDRO,2
2024,BARRIO SAN SEBASTIÁN,2
2024,BARRIO SANTA CATARINA,1
2024,BARRIO SANTIAGO,1
2024,BARRIO TULA,1
2024,BELEN DE LAS FLORES SECCION CUCHILLA,2
2024,BELISARIO DOMÍNGUEZ,1
2024,BELISARIO DOMÍNGUEZ SECCIÓN XVI,2
2024,BELLAVISTA,2
2024,BELVEDERE AJUSCO,1
2024,BENITO JUÁREZ,5
2024,BONDOJITO,1
2024,BOSQUE DE CHAPULTEPEC I SECCIÓN,2
2024,BOSQUE DE CHAPULTEPEC II SECCIÓN,1
2024,BOSQUE DE CHAPULTEPEC III SECCIÓN,1
2024,BOSQUES DE TETLAMEYA,1
2024,BUENAVISTA,5
2024,BUENOS AIRES,2
2024,C.T.M. ATZACOALCO,5
2024,CABEZA DE JUAREZ X,1
2024,CACAMA,1
2024,CALTONGO,1
2024,CAMPAMENTO 2 DE OCTUBRE,4
2024,CAMPESTRE ARAGÓN,1
2024,CAMPESTRE CHURUBUSCO,3
2024,CARLOS A. MADRAZO,1
2024,CARLOS HANK GONZALEZ,1
2024,CARLOS ZAPATA VELA,1
2024,CARMEN SERDÁN,2
2024,CENTRAL DE ABASTO,19
2024,CENTRO,28
2024,CENTRO COMERCIAL PERISUR,1
2024,CENTRO DE AZCAPOTZALCO,3
2024,CERRILLOS PRIMERA SECCIÓN,1
2024,CERRILLOS TERCERA SECCIÓN,1
2024,CERRO DE LA ESTRELLA,5
2024,CHALMA DE GUADALUPE,2
2024,CHIMALCOYOTL,1
2024,CHINAMPAC DE JUÁREZ,5
2024,CITLALLI,2
2024,COCOYOTES,2
2024,COLA DE PATO - PUEBLO,1
2024,COLINA DEL SUR,3
2024,COLTONGO,2
2024,CONCHITA A,2
2024,CONDESA,2
2024,CONSEJO AGRARISTA MEXICANO,4
2024,CONSTITUCIÓN DE 1917,2
2024,CONTADERO,3
2024,COPILCO EL ALTO,2
2024,COPILCO EL BAJO,2
2024,CORPUS CHRISTY,1
2024,COSMOPOLITA,2
2024,COVE,1
2024,CRISTO REY,1
2024,CRUZ BLANCA,3
2024,CRUZTITLA (SAN ANTONIO TECOMITL),1
2024,CRÉDITO CONSTRUCTOR,1
2024,CUAJIMALPA,1
2024,CUAUHTÉMOC,4
2024,CUAUHTÉMOC PENSIL,1
2024,CUCHILLA AGRÍCOLA ORIENTAL,1
2024,CUCHILLA DEL TESORO,1
2024,CUCHILLA PANTITLAN,1
2024,CUEVITAS,1
2024,CULHUACÁN CTM SECCIÓN V,3
2024,CULHUACÁN CTM SECCIÓN VI,1
2024,CULHUACÁN CTM SECCIÓN VII,2
2024,CULHUACÁN CTM SECCIÓN X,1
2024,DANIEL GARZA,1
2024,DEL LAGO,1
2024,DEL MAR,2
2024,DEL OBRERO,1
2024,DEL VALLE CENTRO,7
2024,DEPORTIVO PENSIL,1
2024,DESARROLLO URBANO EL PIRU,2
2024,DESARROLLO URBANO QUETZALCOATL,17
2024,DIVISIÓN DEL NORTE INFONAVIT,1
2024,DOCTORES,12
2024,DR. ALFONSO ORTIZ TIRADO,2
2024,DR. FRANCISCO CABRERA,1
2024,EDUCACIÓN,1
2024,EJERCITO DE AGUA PRIETA,4
2024,EJERCITO DE ORIENTE 2,1
2024,EJERCITO DE ORIENTE ZONA PEÑON,8
2024,EJIDO SAN MATEO,1
2024,EL ARBOLILLO,2
2024,EL MANTO,1
2024,EL MIRADOR  (SANTA CRUZ XOCHITEPEC),3
2024,EL MOLINITO,1
2024,EL MOLINO TEZONCO,1
2024,EL OCOTAL,2
2024,EL PARAÍSO,1
2024,EL POCITO,1
2024,EL RETOÑO,2
2024,EL RODEO,1
2024,EL ROSAL,2
2024,EL ROSARIO,5
2024,EL ROSEDAL,1
2024,EL SIFÓN,1
2024,EL TANQUE,1
2024,EL TRIANGULO,1
2024,EL TRIUNFO,1
2024,EL VERGEL,6
2024,EMILIANO ZAPATA,6
2024,EMILIANO ZAPATA 1A SECCION,2
2024,EMILIO CARRANZA,2
2024,ERMITA,1
2024,ERMITA ZARAGOZA,11
2024,ESCANDÓN I SECCIÓN,1
2024,ESCUADRÓN 201,2
2024,ESPACIO ECOLOGICO CUICUILCO,1
2024,ESTRELLA,1
2024,EUZKADI,1
2024,EX EJIDO SAN JUAN DE ARAGÓN SECTOR 32,1
2024,EX-EJIDO DE SANTA URSULA COAPA,2
2024,EX-HACIENDA EL ROSARIO,1
2024,EX-HIPÓDROMO DE PERALVILLO,5
2024,FEDERAL,2
2024,FELIPE PESCADOR,1
2024,FELIPE ÁNGELES,2
2024,FERNANDO CASAS ALEMÁN,1
2024,FORESTAL,2
2024,FRANCISCO VILLA,3
2024,FUENTES DEL PEDREGAL,1
2024,GABRIEL RAMOS MILLÁN SECCIÓN BRAMADERO,4
2024,GABRIEL RAMOS MILLÁN SECCIÓN TLACOTAL,1
2024,GENERAL FELIPE BERRIOZABAL,4
2024,GENERAL IGNACIO ZARAGOZA,1
2024,GERTRUDIS SANCHEZ 3A SECCION,1
2024,GERTRUDIS SÁNCHEZ 2A SECCIÓN,1
2024,GOLONDRINAS,1
2024,GRANADA,2
2024,GRANJAS CABRERA,1
2024,GRANJAS COAPA,4
2024,GRANJAS MODERNAS,4
2024,GRANJAS MÉXICO,7
2024,GUADALUPE,1
2024,GUADALUPE INSURGENTES,1
2024,GUADALUPE TEPEYAC,3
2024,GUADALUPE TLALPAN,1
2024,GUADALUPE VICTORIA,1
2024,GUADALUPE VICTORIA CUAUTEPEC,1
2024,GUERRERO,9
2024,HACIENDAS DE COYOACÁN,1
2024,HIPÓDROMO,2
2024,HOGAR Y REDENCIÓN,1
2024,HOGAR Y SEGURIDAD,1
2024,HÉROES DE 1910,1
2024,HÉROES DE PADIERNA,2
2024,INDUSTRIAL PUERTO AÉREO,1
2024,INDUSTRIAL VALLEJO,6
2024,INDUSTRIAS MILITARES DE SEDENA,1
2024,INFONAVIT IZTACALCO,4
2024,INSURGENTES,1
2024,INSURGENTES MIXCOAC,1
2024,INSURGENTES SAN BORJA,1
2024,IRRIGACIÓN,1
2024,ISIDRO FABELA,1
2024,ISIDRO FABELA SECCION CANTIL,1
2024,IZTLAHUACÁN,1
2024,JACARANDAS,2
2024,JAIME TORRES BODET,1
2024,JALALPA TEPITO,2
2024,JANITZIO,1
2024,JARDINES DE LA PALMA,1
2024,JARDINES DEL LLANO,1
2024,JARDINES DEL PEDREGAL,5
2024,JARDINES DEL PEDREGAL DE SAN ÁNGEL,1
2024,JARDINES DEL SUR,1
2024,JARDÍN BALBUENA,12
2024,JORGE NEGRETE,2
2024,JOSÉ LÓPEZ PORTILLO,4
2024,JUAN ESCUTIA,9
2024,JUAN GONZÁLEZ ROMERO,2
2024,JUSTO SIERRA,1
2024,JUVENTINO ROSAS,6
2024,JUÁREZ,6
2024,LA ASUNCION I,1
2024,LA CASILDA,2
2024,LA CONCHITA,2
2024,LA CRUZ COYUYA,1
2024,LA ESTACIÓN,2
2024,LA HABANA,1
2024,LA JOYA,6
2024,LA LAGUNA TICOMÁN,2
2024,LA LOMA,3
2024,LA MAGDALENA,1
2024,LA MALINCHE,2
2024,LA MARTINICA II,1
2024,LA MEXICANA,2
2024,LA NAVIDAD,1
2024,LA NOPALERA,2
2024,LA PASTORA,2
2024,LA PILA,1
2024,LA POLVORILLA,2
2024,LA PRADERA,3
2024,LA RAZA,1
2024,LA SOLEDAD,1
2024,LAS AGUILAS 1A SECCIÓN,1
2024,LAS ARBOLEDAS,1
2024,LAS CRUCES,2
2024,LAS FLORES,2
2024,LAS LAJAS,1
2024,LAS PERITAS,1
2024,LAS PEÑAS,2
2024,LEGARIA,2
2024,LEYES DE REFORMA 1A SECCIÓN,2
2024,LEYES DE REFORMA 2A SECCIÓN,1
2024,LEYES DE REFORMA 3A SECCIÓN,10
2024,LIBERACIÓN,1
2024,LINDAVISTA,2
2024,LOMA LA PALMA,1
2024,LOMAS AXOMIATLA,1
2024,LOMAS DE BECERRA,2
2024,LOMAS DE BEZARES,2
2024,LOMAS DE CHAPULTEPEC I SECCIÓN,1
2024,LOMAS DE CUAUTEPEC,1
2024,LOMAS DE LA ERA,3
2024,LOMAS DE LA ESTANCIA,1
2024,LOMAS DE LOS CEDROS,1
2024,LOMAS DE MEMETLA,3
2024,LOMAS DE PADIERNA,5
2024,LOMAS DE PLATEROS,2
2024,LOMAS DE SAN LORENZO,10
2024,LOMAS DE SAN ÁNGEL INN,1
2024,LOMAS DE SANTA CRUZ,2
2024,LOMAS DE SANTA FE,2
2024,LOMAS DE SOTELO,1
2024,LOMAS DE TARANGO,1
2024,LOMAS DE ZARAGOZA,5
2024,LOMAS ESTRELLA 2A SECCION,3
2024,LOMAS QUEBRADAS,1
2024,LORENZO BOTURINI,1
2024,LORETO,1
2024,LOS ALPES,2
2024,LOS CIPRESES,1
2024,LOS ENCINOS,1
2024,LOS PADRES,1
2024,LOS REYES,3
2024,LOS REYES CULHUACÁN,1
2024,LOS VOLCANES,1
2024,LOS ÁNGELES,4
2024,LOS ÁNGELES APANOAYA,3
2024,MAGDALENA ATLAZOLPA,1
2024,MAGDALENA DE LAS SALINAS,5
2024,MALACATES,1
2024,MARIANO ESCOBEDO,2
2024,MAZA,1
2024,MEDIA LUNA,1
2024,MERCED BALBUENA,1
2024,MERCED GÓMEZ,2
2024,MESA DE LOS HORNOS,2
2024,MIGUEL HIDALGO,3
2024,MIGUEL HIDALGO 1A SECCIÓN,4
2024,MIGUEL HIDALGO 2A SECCIÓN,1
2024,MIGUEL HIDALGO 4A SECCIÓN,1
2024,MILITAR 1 K LOMAS DE SOTELO,1
2024,MILITAR MARTE,1
2024,MINA LOS COYOTES,1
2024,MIRADOR II,1
2024,MIXCOAC,1
2024,MIXCOATL,4
2024,MOCTEZUMA 1A SECCIÓN,2
2024,MOCTEZUMA 2A SECCIÓN,7
2024,MODERNA,2
2024,MOLINO DE ROSAS,1
2024,MOLINO DE SANTO DOMINGO,2
2024,MORELOS,32
2024,MÁRTIRES DE RÍO BLANCO,1
2024,NARVARTE,3
2024,NATIVITAS,1
2024,NONOALCO TLATELOLCO,7
2024,NUEVA ATZACOALCO,4
2024,NUEVA INDUSTRIAL VALLEJO,3
2024,NUEVA TENOCHTITLAN,1
2024,NUEVA VALLEJO,3
2024,OBRERA,4
2024,OLIVAR DE LOS PADRES,2
2024,OLIVAR DEL CONDE 1A SECCIÓN,1
2024,OLIVAR DEL CONDE 2A SECCIÓN,2
2024,OLÍMPICA,1
2024,PALMATITLA,3
2024,PANAMERICANA,1
2024,PARAJE ZACATEPEC,1
2024,PARQUE DEL PEDREGAL,4
2024,PARQUE ECOLOGICO DE XOCHIMILCO,2
2024,PARQUE LAS AGUILAS,1
2024,PARQUE METROPOLITANO,1
2024,PARQUE SAN ANDRÉS,4
2024,PARRES EL GUARDA,6
2024,PASEO DE LAS LOMAS,1
2024,PASEOS DE CHURUBUSCO,1
2024,PASEOS DE TAXQUEÑA,1
2024,PASTEROS,3
2024,PEDREGAL DE SAN FRANCISCO,1
2024,PEDREGAL DE SAN NICOLÁS 1A SECCIÓN,3
2024,PEDREGAL DE SAN NICOLÁS 3A SECCIÓN,2
2024,PEDREGAL DE SAN NICOLÁS 4A SECCIÓN,1
2024,PEDREGAL DE SANTA URSULA,4
2024,PEDREGAL DE SANTO DOMINGO,8
2024,PENITENCIARIA,3
2024,PENSADOR MEXICANO,6
2024,PENSIL NORTE,1
2024,PENSIL SUR,1
2024,PERALVILLO,4
2024,PETROLERA,1
2024,PEÑA POBRE,1
2024,PEÑÓN DE LOS BAÑOS,4
2024,PILARES AGUILAS,1
2024,PILOTO ADOLFO LÓPEZ MATEOS,1
2024,PLENITUD,1
2024,POLANCO,3
2024,PONCIANO ARRIAGA,1
2024,POPOTLA,1
2024,POPULAR RASTRO,4
2024,POPULAR SANTA TERESA,2
2024,PORTALES SUR,4
2024,PORVENIR,1
2024,POSTAL,1
2024,POTRERO DE SAN BERNARDINO,2
2024,PRADO COAPA 3A SECCIÓN,1
2024,PRADOS DE COYOACÁN,1
2024,PREDIO EL MOLINO,3
2024,PRESIDENTE MADERO,1
2024,PRESIDENTES DE MÉXICO,2
2024,PRO-HOGAR,1
2024,PROGRESO,2
2024,PROGRESO DEL SUR,2
2024,PROGRESO NACIONAL,1
2024,PROGRESO TIZAPAN,2
2024,PROVIDENCIA,1
